ArticleEntity,Position_3,Player_3
Q20020271,Q193592,
Q4599573,Q201330,
Q4599573,Q201330,
Q4599573,Q201330,
Q4599573,Q201330,
Q4599573,Q336286,
Q4599573,Q336286,
Q4599573,Q336286,
Q4599573,Q336286,
Q4599573,Q336286,
Q4599573,Q336286,
Q4599573,Q336286,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q193592,
Q4599573,Q280658,
Q4599573,Q280658,
Q4599573,Q280658,
Q4599573,Q280658,
Q4599573,Q280658,
Q4599573,Q280658,
Q4599573,Q280658,
Q4599573,Q280658,
Q4599573,Q280658,
Q2617777,Q280658,
Q1633710,Q201330,
Q1633710,Q201330,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q336286,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q193592,
Q1633710,Q280658,
Q1633710,Q280658,
Q1633710,Q280658,
Q1633710,Q280658,
Q1633710,Q280658,
Q31821,Q193592,
Q31821,Q193592,
Q31821,Q193592,
Q31821,Q193592,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q201330,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q336286,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q193592,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q280658,
Q16240670,Q193592,
Q16240670,Q280658,
Q16240670,Q193592,
Q16240670,Q280658,
Q3600582,Q201330,
Q3600582,Q201330,
Q3600582,Q336286,
Q3600582,Q336286,
Q3600582,Q336286,
Q3600582,Q336286,
Q3600582,Q336286,
Q3600582,Q336286,
Q3600582,Q193592,
Q3600582,Q193592,
Q3600582,Q193592,
Q3600582,Q193592,
Q3600582,Q193592,
Q3600582,Q201330,
Q3600582,Q193592,
Q3600582,Q193592,
Q3600582,Q280658,
Q3600582,Q280658,
Q3600582,Q280658,
Q3600582,Q280658,
Q3600582,Q280658,
Q3600582,Q280658,
Q16241507,Q201330,
Q16241507,Q201330,
Q16241507,Q201330,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q336286,
Q16241507,Q193592,
Q16241507,Q193592,
Q16241507,Q193592,
Q16241507,Q193592,
Q16241507,Q193592,
Q16241507,Q193592,
Q16241507,Q193592,
Q16241507,Q280658,
Q16241507,Q280658,
Q16241507,Q280658,
Q16241507,Q280658,
Q16241507,Q280658,
Q16241507,Q280658,
Q4022832,Q201330,
Q4022832,Q336286,
Q4022832,Q336286,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q280658,
Q4022832,Q280658,
Q4022832,Q280658,
Q4022832,Q280658,
Q4022832,Q280658,
Q4022832,Q201330,
Q4022832,Q336286,
Q4022832,Q336286,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q193592,
Q4022832,Q280658,
Q4022832,Q280658,
Q4022832,Q280658,
Q4022832,Q280658,
Q4022832,Q280658,
Q2661174,Q201330,
Q2661174,Q201330,
Q2661174,Q336286,
Q2661174,Q336286,
Q2661174,Q336286,
Q2661174,Q336286,
Q2661174,Q336286,
Q2661174,Q336286,
Q2661174,Q336286,
Q2661174,Q336286,
Q2661174,Q336286,
Q30644868,Q280658,
Q30644868,Q193592,
Q30644868,Q280658,
Q30644868,Q201330,
Q30644868,Q280658,
Q30644868,Q193592,
Q30644868,Q280658,
Q30644868,Q201330,
Q30644868,Q280658,
Q30644868,Q280658,
Q30644868,Q193592,
Q30644868,Q280658,
Q30644868,Q280658,
Q30644868,Q280658,
Q30644868,Q280658,
Q30644868,Q193592,
Q30644868,Q280658,
Q30644868,Q280658,
Q1990881,Q193592,
Q1990881,Q193592,
Q1990881,Q193592,
Q1990881,Q193592,
Q1990881,Q193592,
Q1990881,Q193592,
Q1990881,Q280658,
Q1990881,Q280658,
Q1990881,Q280658,
Q1990881,Q280658,
Q1990881,Q280658,
Q853053,Q201330,Q3697368
Q853053,Q201330,Q30111798
Q853053,Q201330,Q47093375
Q853053,Q201330,Q47541846
Q853053,Q336286,Q37766676
Q853053,Q336286,Q5857840
Q853053,Q336286,Q2504924
Q853053,Q336286,Q47166474
Q853053,Q336286,Q37577836
Q853053,Q336286,Q47169711
Q853053,Q336286,Q47169942
Q853053,Q193592,Q37033613
Q853053,Q193592,Q4048748
Q853053,Q193592,Q648024
Q853053,Q193592,Q48850917
Q853053,Q193592,Q21236272
Q853053,Q193592,Q44751972
Q853053,Q193592,Q16302624
Q853053,Q193592,Q47231757
Q853053,Q193592,Q48851036
Q853053,Q193592,Q48851915
Q853053,Q193592,Q37015426
Q853053,Q193592,Q36856686
Q853053,Q280658,Q37036106
Q853053,Q280658,Q5951040
Q853053,Q280658,Q5972194
Q853053,Q280658,Q47482870
Q853053,Q280658,Q48854282
Q853053,Q280658,Q15146754
Q987939,Q201330,
Q987939,Q201330,
Q987939,Q201330,
Q987939,Q336286,
Q987939,Q336286,
Q987939,Q336286,
Q987939,Q336286,
Q987939,Q336286,
Q987939,Q336286,
Q987939,Q336286,
Q987939,Q193592,
Q987939,Q193592,
Q987939,Q193592,
Q987939,Q193592,
Q987939,Q193592,
Q987939,Q280658,
Q987939,Q280658,
Q48841182,Q201330,
Q48841182,Q201330,
Q48841182,Q336286,
Q48841182,Q336286,
Q48841182,Q336286,
Q48841182,Q336286,
Q48841182,Q336286,
Q48841182,Q193592,
Q48841182,Q193592,
Q48841182,Q193592,
Q48841182,Q193592,
Q48841182,Q280658,
Q48841182,Q280658,
Q48841182,Q280658,
Q48841182,Q280658,
Q48841182,Q280658,
Q48841182,Q280658,
Q5006225,Q201330,
Q5006225,Q201330,
Q5006225,Q336286,
Q5006225,Q336286,
Q5006225,Q336286,
Q5006225,Q336286,
Q5006225,Q336286,
Q5006225,Q336286,
Q5006225,Q336286,
Q5006225,Q336286,
Q5006225,Q193592,
Q5006225,Q193592,
Q5006225,Q193592,
Q5006225,Q193592,
Q5006225,Q193592,
Q5006225,Q193592,
Q5006225,Q193592,
Q5006225,Q193592,
Q5006225,Q280658,
Q5006225,Q280658,
Q5006225,Q280658,
Q5006225,Q280658,
Q21171664,Q201330,
Q21171664,Q201330,
Q21171664,Q201330,
Q21171664,,
Q21171664,Q336286,
Q21171664,Q336286,
Q21171664,Q336286,
Q21171664,Q336286,
Q21171664,Q336286,
Q21171664,Q336286,
Q21171664,Q336286,
Q21171664,Q336286,
Q21171664,,
Q21171664,Q193592,
Q21171664,Q193592,
Q21171664,Q193592,
Q21171664,Q193592,
Q21171664,Q193592,
Q21171664,Q193592,
Q21171664,Q193592,
Q21171664,Q193592,
Q21171664,,
Q21171664,Q280658,
Q21171664,Q280658,
Q21171664,Q280658,
Q21171664,Q280658,
Q21171664,Q280658,
Q21171664,Q280658,
Q1785112,Q201330,
Q1785112,Q201330,
Q1785112,Q201330,
Q1785112,Q201330,
Q1785112,Q201330,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q336286,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q193592,
Q1785112,Q280658,
Q1785112,Q280658,
Q1785112,Q280658,
Q1785112,Q280658,
Q1785112,Q280658,
Q1785112,Q280658,
,Q201330,
,Q336286,
,Q336286,
,Q336286,
,Q336286,
,Q336286,
,Q336286,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q280658,
,Q280658,
,Q280658,
Q5445544,Q201330,
Q5445544,Q336286,
Q5445544,Q336286,
Q5445544,Q336286,
Q5445544,Q336286,
Q5445544,Q336286,
Q5445544,Q336286,
Q5445544,Q336286,
Q5445544,Q193592,
Q7419406,Q336286,
Q7419406,Q280658,
Q7419406,Q280658,
Q7419406,Q336286,
Q7419406,Q280658,
Q7419406,Q193592,
Q7419406,Q193592,
Q7419406,Q336286,
Q7419406,Q193592,
Q7419406,Q193592,
Q7419406,Q193592,
Q7419406,Q193592,
Q7419406,Q336286,
Q7419406,Q193592,
Q7419406,Q193592,
Q7419406,Q193592,
Q7419406,Q336286,
Q7419406,Q280658,
Q7419406,Q193592,
Q7419406,Q336286,
Q7419406,Q193592,
Q7419406,Q193592,
Q7419406,Q201330,
Q7419406,Q193592,
Q7419406,Q201330,
Q7419406,Q336286,
Q28089640,Q336286,
Q28089640,Q201330,
Q28089640,Q193592,
Q28089640,Q193592,
Q28089640,Q193592,
Q28089640,Q280658,
Q28089640,Q193592,
Q28089640,Q336286,
Q28089640,Q336286,
Q28089640,Q336286,
Q28089640,Q336286,
Q28089640,Q280658,
Q48844820,Q201330,
Q48844820,Q201330,
Q48844820,,
Q48844820,Q336286,
Q48844820,Q336286,
Q48844820,Q336286,
Q48844820,Q336286,
Q48844820,Q336286,
Q48844820,Q336286,
Q48844820,Q336286,
Q48844820,,
Q48844820,Q193592,
Q48844820,Q193592,
Q48844820,Q193592,
Q48844820,Q193592,
Q48844820,Q193592,
Q48844820,Q193592,
Q48844820,Q193592,
Q48844820,,
Q48844820,Q280658,
Q48844820,Q280658,
Q48844820,Q280658,
Q4588165,Q201330,
Q4588165,Q201330,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q336286,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q193592,
Q4588165,Q280658,
Q4588165,Q280658,
Q4588165,Q280658,
Q4588165,Q280658,
Q4588165,Q280658,
Q17747008,Q336286,
Q17747008,Q336286,
Q17747008,Q336286,
Q17747008,Q336286,
Q17747008,Q193592,
Q17747008,Q193592,
Q17747008,Q193592,
Q17747008,Q193592,
Q17747008,Q280658,
Q4590442,Q201330,
Q4590442,Q201330,
Q4590442,Q336286,
Q4590442,Q336286,
Q4590442,Q336286,
Q4590442,Q336286,
Q4590442,Q193592,
Q4590442,Q280658,
Q4590442,Q201330,
Q4590442,Q201330,
Q4590442,Q336286,
Q4590442,Q336286,
Q4590442,Q336286,
Q4590442,Q336286,
Q4590442,Q193592,
Q4590442,Q280658,
Q4616083,Q201330,
Q4616083,Q201330,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q280658,
Q4616083,Q280658,
Q4616083,Q280658,
Q4616083,Q280658,
Q4616083,Q280658,
Q4616083,Q201330,
Q4616083,Q201330,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q336286,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q193592,
Q4616083,Q280658,
Q4616083,Q280658,
Q2911869,Q336286,
Q2911869,Q336286,
Q2911869,Q193592,
Q2911869,,
Q25389883,Q336286,
Q25389883,Q336286,
Q25389883,Q336286,
Q25389883,Q336286,
Q25389883,Q193592,
Q25389883,Q193592,
Q25389883,Q193592,
Q25389883,Q193592,
Q25389883,Q280658,
Q25389883,Q336286,
Q25389883,Q336286,
Q25389883,Q336286,
Q25389883,Q193592,
Q25389883,Q193592,
Q25389883,Q280658,
Q25389883,Q280658,
Q25389883,Q336286,
Q24913399,Q201330,
Q24913399,Q201330,
Q24913399,Q336286,
Q24913399,Q336286,
Q24913399,Q336286,
Q24913399,Q336286,
Q24913399,Q336286,
Q24913399,Q336286,
Q24913399,Q336286,
Q24913399,Q193592,
Q24913399,Q193592,
Q24913399,Q193592,
Q24913399,Q193592,
Q24913399,Q280658,
Q24913399,Q280658,
Q24913399,Q280658,
Q24913399,Q280658,
Q24913399,Q280658,
Q24913399,Q280658,
Q3896300,Q201330,
Q3896300,Q201330,
Q3896300,Q201330,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q336286,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q193592,
Q3896300,Q280658,
Q3896300,Q280658,
Q3896300,Q280658,
Q3896300,Q280658,
Q3896300,Q280658,
Q3896300,Q280658,
Q3896300,Q280658,
Q55601552,Q201330,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q280658,
Q55601552,Q280658,
Q55601552,Q201330,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q280658,
Q55601552,Q280658,
Q55601552,Q201330,
Q55601552,Q201330,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q280658,
Q55601552,Q201330,
Q55601552,Q201330,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q336286,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q193592,
Q55601552,Q280658,
Q5136199,Q201330,
Q5136199,Q201330,
Q5136199,Q201330,
Q5136199,Q336286,
Q5136199,Q336286,
Q5136199,Q336286,
Q5136199,Q336286,
Q5136199,Q336286,
Q5136199,Q336286,
Q5136199,Q336286,
Q5136199,Q336286,
Q5136199,Q193592,
Q5136199,Q193592,
Q5136199,Q193592,
Q5136199,Q193592,
Q5136199,Q193592,
Q5136199,Q193592,
Q5136199,Q193592,
Q5136199,Q193592,
Q5136199,Q280658,
Q5136199,Q280658,
Q5136199,Q280658,
Q5136199,Q280658,
Q1688210,Q201330,
Q1688210,Q201330,
Q1688210,Q336286,
Q1688210,Q336286,
Q1688210,Q336286,
Q1688210,Q336286,
Q1688210,Q336286,
Q1688210,Q336286,
Q1688210,Q336286,
Q1688210,Q336286,
Q1688210,Q193592,
Q1688210,Q193592,
Q1688210,Q193592,
Q1688210,Q193592,
Q1688210,Q193592,
Q1688210,Q193592,
Q1688210,Q280658,
Q1688210,Q280658,
Q1688210,Q280658,
Q1688210,Q280658,
Q1688210,Q280658,
Q20709408,Q201330,
Q20709408,Q201330,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q336286,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q193592,
Q20709408,Q280658,
Q20709408,Q280658,
Q20709408,Q280658,
Q20709408,Q280658,
Q20709408,Q280658,
Q20709408,Q280658,
Q2931743,Q201330,
Q2931743,Q201330,
Q2931743,Q201330,
Q2931743,Q336286,
Q2931743,Q336286,
Q2931743,Q336286,
Q2931743,Q336286,
Q2931743,Q336286,
Q2931743,Q336286,
Q2931743,Q336286,
Q2931743,Q193592,
Q2931743,Q193592,
Q2931743,Q193592,
Q2931743,Q193592,
Q2931743,Q193592,
Q2931743,Q193592,
Q2931743,Q193592,
Q2931743,Q280658,
Q2931743,Q280658,
Q2931743,Q280658,
Q2931743,Q280658,
Q7190827,Q201330,
Q7190827,Q201330,
Q7190827,Q201330,
Q7190827,Q201330,
Q7190827,Q201330,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q336286,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q193592,
Q7190827,Q280658,
Q7190827,Q280658,
Q7190827,Q280658,
Q7190827,Q280658,
Q7190827,Q280658,
Q7190827,Q280658,
Q7190827,Q280658,
,Q280658,
,Q280658,
Q4579616,Q201330,
Q4579616,Q201330,
Q4579616,Q336286,
Q4579616,Q336286,
Q4579616,Q336286,
Q4579616,Q336286,
Q4579616,Q193592,
Q4579616,Q336286,
Q4579616,Q336286,
Q4579616,Q336286,
Q4579616,Q336286,
Q4579616,Q193592,
Q4579616,Q193592,
Q4579616,Q193592,
Q4579616,Q193592,
Q4579616,Q193592,
Q4579616,Q280658,
Q4579616,Q280658,
Q4579616,Q280658,
Q4579616,Q280658,
Q4579616,Q280658,
Q42377481,Q201330,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q336286,
Q42377481,Q193592,
Q42377481,Q193592,
Q42377481,Q193592,
Q42377481,Q193592,
Q42377481,Q193592,
Q42377481,Q193592,
Q42377481,Q193592,
Q42377481,Q280658,
Q42377481,Q280658,
Q42377481,Q280658,
Q42377481,Q280658,
Q42377481,Q280658,
Q891692,Q201330,
Q891692,Q336286,
Q891692,Q336286,
Q891692,Q336286,
Q891692,Q336286,
Q891692,Q336286,
Q891692,Q336286,
Q891692,Q193592,
Q891692,Q193592,
Q891692,Q193592,
Q891692,Q193592,
Q891692,Q193592,
Q891692,Q280658,
Q891692,Q193592,
Q891692,Q193592,
Q891692,Q193592,
Q891692,Q280658,
Q891692,Q280658,
Q891692,Q280658,
Q891692,Q280658,
Q891692,Q280658,
Q891692,Q201330,
Q4850227,Q336286,
Q4850227,,
Q4850227,,
Q4850227,,
Q4850227,,
Q4850227,,
Q4850227,,
Q4850227,,
Q4850227,,
Q4850227,,
Q4618515,Q201330,
Q4618515,Q201330,
Q4618515,Q336286,
Q4618515,Q336286,
Q4618515,Q336286,
Q4618515,Q336286,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q280658,
Q4618515,Q280658,
Q4618515,Q280658,
Q4618515,Q336286,
Q4618515,Q193592,
Q4618515,Q280658,
Q4618515,Q336286,
Q4618515,Q336286,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q336286,
Q4618515,Q193592,
Q4618515,Q336286,
Q4618515,Q336286,
Q4618515,Q280658,
Q4618515,Q336286,
Q4618515,Q280658,
Q4618515,Q336286,
Q4618515,Q336286,
Q4618515,Q280658,
Q4618515,Q193592,
Q4618515,Q336286,
Q4618515,Q336286,
Q4618515,Q193592,
Q4618515,Q336286,
Q4618515,Q280658,
Q4618515,Q336286,
Q4618515,Q280658,
Q4618515,Q193592,
Q4618515,Q193592,
Q4618515,Q193592,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q280658,
Q48851196,Q280658,
Q48851196,Q280658,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q280658,
Q48851196,Q280658,
Q48851196,Q280658,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q280658,
Q48851196,Q280658,
Q48851196,Q280658,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q336286,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q193592,
Q48851196,Q280658,
Q48851196,Q280658,
Q48851196,Q280658,
Q2371137,Q201330,
Q2371137,Q201330,
Q2371137,Q336286,
Q2371137,Q336286,
Q2371137,Q336286,
Q2371137,Q336286,
Q2371137,Q336286,
Q2371137,Q193592,
Q2371137,Q193592,
Q2371137,Q193592,
Q2371137,Q193592,
Q2371137,Q193592,
Q2371137,Q193592,
Q2371137,Q193592,
Q2371137,Q280658,
Q2371137,Q280658,
Q2371137,Q280658,
Q2371137,Q280658,
Q5426431,Q201330,
Q5426431,Q201330,
Q5426431,Q201330,
Q5426431,Q336286,
Q5426431,Q336286,
Q5426431,Q336286,
Q5426431,Q336286,
Q5426431,Q336286,
Q5426431,Q336286,
Q5426431,Q336286,
Q5426431,Q336286,
Q5426431,Q193592,
Q5426431,Q193592,
Q39055958,Q201330,
Q39055958,Q336286,
Q39055958,Q336286,
Q39055958,Q193592,
Q39055958,Q336286,
Q39055958,Q336286,
Q39055958,Q193592,
Q39055958,Q193592,
Q39055958,Q280658,
Q39055958,Q280658,
Q39055958,Q193592,
Q39055958,Q336286,
Q39055958,Q193592,
Q39055958,Q193592,
Q39055958,Q280658,
Q39055958,Q336286,
Q39055958,Q280658,
Q39055958,Q336286,
Q39055958,Q280658,
Q39055958,Q336286,
Q39055958,Q201330,
Q4606908,Q193592,
Q4606908,Q193592,
Q4606908,Q193592,
Q16241730,Q336286,
Q16241730,Q280658,
Q16241730,Q201330,
Q16241730,Q193592,
Q16241730,Q336286,
Q16241730,Q280658,
Q16241730,Q336286,
Q16241730,Q280658,
Q16241730,Q201330,
Q16241730,Q193592,
Q16241730,Q336286,
Q16241730,Q280658,
Q4556683,Q336286,
Q4556683,Q193592,
Q4556683,Q280658,
Q4556683,Q336286,
Q4556683,Q193592,
Q4556683,Q280658,
Q4556683,Q193592,
Q4556683,Q280658,
Q4556683,Q280658,
Q4556683,Q280658,
Q4556683,Q280658,
Q4556683,Q336286,
Q4556683,Q193592,
Q4556683,Q280658,
Q4556683,Q280658,
Q4556683,Q336286,
Q4556683,Q280658,
Q4556683,Q336286,
Q4556683,Q336286,
Q4556683,Q201330,
Q4556683,Q336286,
Q4556683,Q201330,
Q4556683,Q193592,
Q4556683,Q336286,
Q4556683,Q336286,
Q4556683,Q280658,
Q4556683,Q280658,
Q4556683,Q336286,
Q4556683,Q280658,
Q4556683,Q336286,
Q4556683,Q336286,
Q4556683,Q201330,
Q4556683,Q201330,
Q4556683,Q193592,
Q4556683,Q280658,
Q22097019,,
Q22097019,,
Q22097019,,
Q30632177,Q201330,
Q30632177,Q201330,
Q30632177,Q201330,
Q30632177,Q336286,
Q30632177,Q336286,
Q30632177,Q336286,
Q30632177,Q336286,
Q30632177,Q336286,
Q30632177,Q336286,
Q30632177,Q336286,
Q30632177,Q336286,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q193592,
Q30632177,Q280658,
Q30632177,Q280658,
Q30632177,Q280658,
Q30632177,Q280658,
Q30632177,Q280658,
Q30632177,Q280658,
Q30632177,Q280658,
Q6418385,,
Q6418385,,
Q6418385,Q193592,
Q6418385,,
Q6418385,Q336286,
