ArticleEntity,spancol_3,1-1,2-1,3-1,4-1,Total-1
Q4621999,,,,,,
Q4621999,,,,,,
Q4621999,,,,,,
Q4621999,,,,,,
Q4621999,,,,,,
Q4621999,,,,,,
Q4621999,,,,,,
Q4621999,,,,,,
Q4621999,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q2788910,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4606482,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q4626666,,,,,,
Q2788503,,,,,,
Q2788503,,,,,,
Q16957558,,,,,,
Q16957558,,,,,,
Q6859747,,,,,,
Q6859747,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q29097514,,,,,,
Q16160974,,,,,,
Q16160974,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
Q24436424,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Q20806765,,,,,,
Q20806765,,,,,,
Q4574460,,,,,,
Q4574460,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q19864513,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q2657368,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,Q16237328,,,,,
Q24525677,Q7892591,,,,,
Q24525677,,,,,,
Q24525677,Q16237328,,,,,
Q24525677,,,,,,
Q24525677,Q7892591,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,Q16237328,,,,,
Q24525677,Q7892591,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,,,,,,
Q24525677,Q7892591,,,,,
Q24525677,,,,,,
Q24525677,Q16237328,,,,,
Q4605877,,,,,,
Q4605877,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4606484,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q4611669,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q16955961,,,,,,
Q7337258,,,,,,
Q7337258,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q4609042,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q16974494,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4622467,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4616906,,,,,,
Q4604126,,,,,,
Q4604126,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q2428103,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4617629,,,,,,
Q4584738,,,,,,
Q4584738,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q20805418,,,,,,
Q4581755,,,,,,
Q4581755,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q18702016,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q4610638,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q23303252,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q4580635,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q16242274,,,,,,
Q1073479,,,,,,
Q1073479,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q28864531,,,,,,
Q4581183,,,,,,
Q4581183,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q4626126,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q18702384,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q16241019,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4603344,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q4610505,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q18702431,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q4608876,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q22021808,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q38806576,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q4611442,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q24635993,,,,,,
Q4651570,,,,,,
Q4651570,,,,,,
Q4651570,,,,,,
Q4651570,,,,,,
Q4651570,,,,,,
Q4651570,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4617813,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4629072,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4614453,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q4608214,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q16991675,,,,,,
Q376026,,,,,,
Q376026,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
Q28448441,,,,,,
